gene_symbol	logFC	P.Value	adj.P.Val	dataset	FDR_lt_0_05
TMEM186	-0.226793771406364	0.200437386039245	0.451868601282976	GSE243023	False
DCTPP1	-0.284392468478202	0.20063798662355	0.452244082185749	GSE243023	False
EPB41L1	-0.285061644577272	0.200681818587397	0.452249100859054	GSE243023	False
ZC2HC1A	0.349401696487179	0.200708307578418	0.452249100859054	GSE243023	False
RDX	0.377731943301284	0.200785092962693	0.452345384976839	GSE243023	False
CLN3	-0.318747038765449	0.201057586361105	0.452816226328993	GSE243023	False
STK16	-0.240045811031959	0.20106226777749	0.452816226328993	GSE243023	False
PARP15	0.839556631110265	0.201107638331356	0.452825363674983	GSE243023	False
MIS18BP1	0.33210464686006	0.201134506187036	0.452825363674983	GSE243023	False
HSPB6	-0.817797253466024	0.201333943864076	0.453197555727254	GSE243023	False
FBXO25	0.285058713175286	0.201422839309271	0.453320836080151	GSE243023	False
DHRS12	0.30297695473647	0.201507652247351	0.453409202723033	GSE243023	False
PECAM1	0.251675845301367	0.201578790261374	0.453409202723033	GSE243023	False
SKA2	0.196936426403209	0.201611766717158	0.453409202723033	GSE243023	False
CCDC159	-0.466585326515646	0.201618433747812	0.453409202723033	GSE243023	False
NKAIN2	1.22311461463376	0.201632775764884	0.453409202723033	GSE243023	False
MTFMT	0.187042288156121	0.201712016582644	0.453420595484722	GSE243023	False
TNFSF18	0.405652664999696	0.201716426712011	0.453420595484722	GSE243023	False
AGAP9	-0.327177401128326	0.201740248386261	0.453420595484722	GSE243023	False
AKAP8L	-0.476509010462827	0.201818246935416	0.453478215515052	GSE243023	False
SPOCK2	-0.523583515882476	0.201834164731235	0.453478215515052	GSE243023	False
DAXX	-0.251481099962717	0.201903106073183	0.453510358346407	GSE243023	False
C17orf75	0.21906134181705	0.201916755195412	0.453510358346407	GSE243023	False
ZNF776	0.405290555014767	0.201960058010589	0.453530929933161	GSE243023	False
MPPE1	0.23697922259164	0.202050050104075	0.453656324464576	GSE243023	False
CNIH1	0.270129225155351	0.202086188681455	0.453660781520325	GSE243023	False
BBS12	0.37357964438163	0.20213923703604	0.453703191204751	GSE243023	False
ASS1	-0.423495981653794	0.202468774663508	0.454366064175599	GSE243023	False
RBL1	0.248893971851817	0.202551357343915	0.454474608040409	GSE243023	False
IGFBP2	-0.606744945354095	0.202762869929157	0.454872352857455	GSE243023	False
LRRC8C	0.23930411680165	0.202885611228508	0.454997970999025	GSE243023	False
TRAPPC13	0.271300851113446	0.202887373502012	0.454997970999025	GSE243023	False
FASN	-0.486918565480971	0.202970601193341	0.455107781170012	GSE243023	False
TRIM11	-0.306470455681249	0.203213387510536	0.455575261823197	GSE243023	False
SLC7A11	0.378851675157629	0.203357352057754	0.455766359108213	GSE243023	False
LYL1	-0.518913714892313	0.20336725215948	0.455766359108213	GSE243023	False
INTS14	-0.219613236484594	0.2037513258053	0.456550077711167	GSE243023	False
WDR53	-0.279027220798726	0.20386207576266	0.456677599756048	GSE243023	False
PGLS	-0.527853665677877	0.203876998159555	0.456677599756048	GSE243023	False
CD164	0.430850592033618	0.203947399181423	0.456758270667147	GSE243023	False
PCGF6	0.411293037795044	0.203993818189527	0.45678521358926	GSE243023	False
ZFP90	0.189792780653286	0.20412175121882	0.45699464376194	GSE243023	False
TMEM81	-0.327186790603137	0.204203248421597	0.457100058777228	GSE243023	False
SRSF8	0.180841051914185	0.204330378442176	0.457264702115318	GSE243023	False
YBX2	0.898335130261381	0.204345650211287	0.457264702115318	GSE243023	False
HIPK2	0.278535792921306	0.204542279568773	0.457464458158559	GSE243023	False
ICAM4	0.739464118783657	0.20454965689411	0.457464458158559	GSE243023	False
CSRNP1	0.286526526479126	0.204558637193638	0.457464458158559	GSE243023	False
RELN	0.755298984815291	0.204572677968971	0.457464458158559	GSE243023	False
THAP9	0.440821887138706	0.204763864151149	0.457780886326188	GSE243023	False
AMN1	0.259962520995264	0.204784655220816	0.457780886326188	GSE243023	False
ABLIM1	0.280534593006953	0.204817571891631	0.457780886326188	GSE243023	False
POLG	-0.200973544389565	0.204912868297296	0.457888660660382	GSE243023	False
RIN2	0.174697475878007	0.204934735197318	0.457888660660382	GSE243023	False
PALM2AKAP2	0.29289002567589	0.204990023848719	0.45793516427557	GSE243023	False
NIPAL3	-0.213340589507079	0.205098543374184	0.458013154527151	GSE243023	False
SDC1	-0.333822821408723	0.205104522693443	0.458013154527151	GSE243023	False
HSD17B12	0.289224807456357	0.205128378851315	0.458013154527151	GSE243023	False
ABCB6	-0.34541352765045	0.205227002276332	0.458156348106978	GSE243023	False
AKR7A2	-0.433208271308178	0.205368378840841	0.458394921213727	GSE243023	False
SIK1	0.545593665396472	0.205538122509277	0.458686988582445	GSE243023	False
RASSF9	0.560638269111623	0.205568293535443	0.458686988582445	GSE243023	False
FBXW7	0.31256056606993	0.205688867913316	0.458817081536609	GSE243023	False
TSG101	-0.221665772504423	0.205695680234172	0.458817081536609	GSE243023	False
KIAA0586	-0.290530967408992	0.205794794679837	0.458961090955721	GSE243023	False
EOLA2	-0.26311484836669	0.205935219385174	0.459197166206692	GSE243023	False
ZNF428	-0.405340217624422	0.205970575852233	0.459198918940115	GSE243023	False
NIPA1	0.254818730354063	0.206069448200648	0.459342252131096	GSE243023	False
MAP3K12	-0.229885892435273	0.2061080128871	0.459351130063649	GSE243023	False
PRDM15	0.295405751965868	0.206307934663991	0.459719559829187	GSE243023	False
WTIP	-0.30962903968953	0.20639666266487	0.459728927689317	GSE243023	False
FNBP1	-0.189335337189988	0.206426119206334	0.459728927689317	GSE243023	False
YIPF5	0.337778543463473	0.206462118578664	0.459728927689317	GSE243023	False
DAGLB	-0.378916445653234	0.206478659050809	0.459728927689317	GSE243023	False
MAD2L1	0.283887223389368	0.206485190287922	0.459728927689317	GSE243023	False
CLPB	0.250242005520625	0.20659740277628	0.459901676064575	GSE243023	False
C15orf48	0.953161647813497	0.206707830824026	0.459971650749765	GSE243023	False
OGFR	-0.61548036868802	0.206724723209499	0.459971650749765	GSE243023	False
RNF146	0.315308708481212	0.20674144238205	0.459971650749765	GSE243023	False
YWHAQ	0.21070147602429	0.206810475154551	0.459971650749765	GSE243023	False
MED25	-0.224713328699131	0.206847701378992	0.459971650749765	GSE243023	False
CAST	0.155934495054763	0.206876965822888	0.459971650749765	GSE243023	False
TRIP6	-0.484071409743133	0.206912958744329	0.459971650749765	GSE243023	False
CTSZ	-0.512510837969062	0.20691584450842	0.459971650749765	GSE243023	False
DPY30	0.317305300667681	0.20694049423177	0.459971650749765	GSE243023	False
L3MBTL3	0.307922778701037	0.207061894626541	0.46009542581342	GSE243023	False
MPHOSPH9	0.402136735290843	0.207065456260832	0.46009542581342	GSE243023	False
ZNF775	-0.417308272575443	0.207110837612709	0.460119293528954	GSE243023	False
LGALSL	0.273730477602084	0.207285385794037	0.460430063461905	GSE243023	False
RNF19B	-0.2740963521013	0.207410017648874	0.460609676652017	GSE243023	False
MGLL	-0.318479832994492	0.207447194513781	0.460609676652017	GSE243023	False
NCKIPSD	-0.403162138794938	0.207479059052449	0.460609676652017	GSE243023	False
IMPACT	0.352541983239671	0.207504954083089	0.460609676652017	GSE243023	False
H3C1	1.11092336300387	0.207577710121588	0.460617385542323	GSE243023	False
SEC22A	0.190406746501867	0.207585613412216	0.460617385542323	GSE243023	False
ALG5	0.243131043257918	0.207612458574259	0.460617385542323	GSE243023	False
SHE	-0.322574735102177	0.207659862014635	0.46064561575491	GSE243023	False
RDH10	0.433843932778224	0.207701020244477	0.460659985290931	GSE243023	False
GRB14	-0.336850967482523	0.207762511627185	0.460670358457039	GSE243023	False
CRYAB	1.07168753920697	0.20777505966394	0.460670358457039	GSE243023	False
HERPUD1	0.210880727009247	0.207844991210251	0.460748501042351	GSE243023	False
EGR2	0.92061939834018	0.207961512942802	0.460929880930958	GSE243023	False
TMOD4	0.772851293767371	0.208032247420429	0.461009733481075	GSE243023	False
DYNLT2B	0.45398393061862	0.208085344129416	0.461050479744959	GSE243023	False
NOM1	-0.24568817239158	0.208203566321598	0.461235485565342	GSE243023	False
ZBTB41	0.268390699946829	0.208241130678813	0.461241777356457	GSE243023	False
ANAPC13	0.247901431736999	0.208428318643357	0.461512194615056	GSE243023	False
RAB11FIP1	0.318797375920651	0.208432707633495	0.461512194615056	GSE243023	False
CCDC102B	-0.720227204111515	0.208628277418361	0.461868234824682	GSE243023	False
GNB3	-0.453787362526935	0.208727515338786	0.462010929219313	GSE243023	False
BEX4	-0.290541623089687	0.208889491240444	0.462292421217396	GSE243023	False
C6orf136	-0.350777008251796	0.209056287713205	0.462584486039398	GSE243023	False
COPA	0.264195479485133	0.209173140064151	0.462765959272504	GSE243023	False
VSIR	-0.419377220731593	0.209320436370803	0.463014713790738	GSE243023	False
CMTR1	-0.201302639502863	0.209551765722565	0.463449234780691	GSE243023	False
PPHLN1	0.214316844451537	0.209670538770761	0.463570791422772	GSE243023	False
PABPC1L	-0.390314678779381	0.209676527506438	0.463570791422772	GSE243023	False
PHF7	0.338233602418077	0.209718247273559	0.463585867621016	GSE243023	False
SWAP70	0.268440226209654	0.209827051389384	0.463749205258766	GSE243023	False
CYB561D1	-0.206598253958837	0.209921256380436	0.463880227666166	GSE243023	False
CYTL1	0.690644052406779	0.210091934150593	0.464180166553946	GSE243023	False
FNIP2	0.286621346099513	0.210321578801047	0.464546042986785	GSE243023	False
BCL6B	-0.202961389254558	0.21032747892212	0.464546042986785	GSE243023	False
GBP5	-0.613416508002652	0.210450663541718	0.464642724946756	GSE243023	False
NCAPD3	-0.34562029279304	0.210473820236547	0.464642724946756	GSE243023	False
CERS6	0.240877796999778	0.210476193330169	0.464642724946756	GSE243023	False
TMEM70	0.324239744365814	0.210826079361257	0.465337788659949	GSE243023	False
SNAP47	-0.244723487346655	0.210936987704208	0.465460756118462	GSE243023	False
OTOGL	0.55000906143528	0.210951874714533	0.465460756118462	GSE243023	False
REM1	1.02100099051653	0.211007499163437	0.465486216367919	GSE243023	False
MINPP1	0.336231814645194	0.211033501089182	0.465486216367919	GSE243023	False
UMPS	-0.149768086161733	0.211079820842409	0.465497750113383	GSE243023	False
CALM2	0.280438450853803	0.211108819294062	0.465497750113383	GSE243023	False
DDX1	0.296198427876592	0.211213914850039	0.465652187710053	GSE243023	False
SLC25A42	-0.326558002740681	0.211376857984122	0.4658869488866	GSE243023	False
SYDE2	-0.701846612446911	0.211390547386851	0.4658869488866	GSE243023	False
ELF2	0.311840893410744	0.211441392713772	0.465921701960358	GSE243023	False
RBX1	0.288245562904358	0.211528788869943	0.465961601847896	GSE243023	False
CEP41	-0.211804181714399	0.211531997679016	0.465961601847896	GSE243023	False
GPRIN3	0.520948072776657	0.211564738443474	0.465961601847896	GSE243023	False
KIAA1586	0.28595661635146	0.211605839778994	0.465974862364785	GSE243023	False
OSGEP	-0.272286134461416	0.211662638378751	0.466022679526761	GSE243023	False
RPL35A	0.26590149392543	0.211782213351905	0.466208674171918	GSE243023	False
PRSS36	-0.880706779805505	0.211897018314048	0.466384108411847	GSE243023	False
EPC2	0.278485365096685	0.212104706484076	0.466692888533966	GSE243023	False
STON1	0.332342587351931	0.212107578715618	0.466692888533966	GSE243023	False
RUNX1T1	0.24575389063985	0.212207723881584	0.466835905319491	GSE243023	False
MLF2	-0.401700844196174	0.212312485354905	0.466989028476437	GSE243023	False
GNPTAB	0.277266385786862	0.212492104352834	0.467306725516341	GSE243023	False
KLHL11	0.628749891467026	0.212544348528741	0.467320874036868	GSE243023	False
IQCK	0.25131005399571	0.212568901673625	0.467320874036868	GSE243023	False
LACTB	0.22270638556139	0.212684770022593	0.467488845359522	GSE243023	False
PIR	-0.357411280294182	0.212715695351423	0.467488845359522	GSE243023	False
CRLF3	0.349525107025031	0.21281110679819	0.467621163209324	GSE243023	False
RDH16	-1.11387356460138	0.212907605174189	0.467755825261124	GSE243023	False
ZNF454	0.476482881730369	0.213019815251267	0.467882815003374	GSE243023	False
CGAS	0.321808037009088	0.213035855239058	0.467882815003374	GSE243023	False
CUL2	0.262557706526164	0.213106403669746	0.467895049614419	GSE243023	False
GORAB	0.419467005174353	0.213111876094801	0.467895049614419	GSE243023	False
CRIP2	-0.701772434020962	0.213151612277607	0.46790495222004	GSE243023	False
RP1L1	-0.481882311796241	0.213226452626812	0.467991898585913	GSE243023	False
WIPI2	-0.222747877576269	0.213575591102058	0.46861095699055	GSE243023	False
LZTS3	0.31386185454562	0.213579065995693	0.46861095699055	GSE243023	False
BACE2	0.208947082548164	0.213662374411896	0.468640693011616	GSE243023	False
PIK3R2	-0.352478014032744	0.213706512481628	0.468640693011616	GSE243023	False
TMEM120B	-0.253134306366242	0.213713159080045	0.468640693011616	GSE243023	False
CLDN15	-0.324960231971513	0.213733743752493	0.468640693011616	GSE243023	False
CAMK4	0.518311656438599	0.213803988213342	0.468717342042882	GSE243023	False
RFWD3	-0.267470776336343	0.214054348418167	0.469188764032758	GSE243023	False
MCTS1	0.217889839897259	0.214114181009149	0.469242479185699	GSE243023	False
MYL2	-0.929344315302761	0.214376563340792	0.469683232452203	GSE243023	False
CST3	-0.629260804457334	0.214395181421303	0.469683232452203	GSE243023	False
RAP2B	0.286521713209536	0.214421374809166	0.469683232452203	GSE243023	False
ALPK1	-0.39780142832751	0.214656716392782	0.470079143173993	GSE243023	False
RMND1	-0.27597495881852	0.214694149040594	0.470079143173993	GSE243023	False
GTPBP2	-0.180779121170295	0.214708285902026	0.470079143173993	GSE243023	False
ACBD5	0.31826350805698	0.214757210842805	0.470108772515653	GSE243023	False
RCN1	0.21807840092823	0.215029901714558	0.470628140463746	GSE243023	False
RBM12B	0.239288330201333	0.215181861400247	0.470883140853292	GSE243023	False
LRP4	-0.329619948176533	0.215407337231986	0.471298906350267	GSE243023	False
SMG9	-0.345309011282738	0.21559172399738	0.471624649185969	GSE243023	False
KDM6B	-0.465555362070297	0.215835432976916	0.471999594004295	GSE243023	False
TCF19	-0.232604988388783	0.215868168487829	0.471999594004295	GSE243023	False
SLC2A4RG	-0.621762985282812	0.215877204657394	0.471999594004295	GSE243023	False
LDHB	-0.165173676246274	0.215913317994694	0.471999594004295	GSE243023	False
DUS2	-0.275663231997905	0.215940791445013	0.471999594004295	GSE243023	False
NPDC1	-0.591084546534492	0.216118673238283	0.472310683880243	GSE243023	False
PDZD11	-0.215613593770007	0.216305974247028	0.472642252989516	GSE243023	False
MCOLN1	-0.311401085372773	0.216385742592792	0.472719421415997	GSE243023	False
ITFG2	-0.199516724059154	0.216412467185928	0.472719421415997	GSE243023	False
FNDC10	-1.1398835621834	0.216455798679472	0.472736332433316	GSE243023	False
DYNLT1	0.20434632042876	0.216590889656012	0.472953606329246	GSE243023	False
ARID4A	0.290648525003216	0.216646186890655	0.472977222915093	GSE243023	False
TTC9C	-0.17882220538562	0.216672920382319	0.472977222915093	GSE243023	False
ZBTB8OS	0.224274708747343	0.216877789607808	0.473343386498367	GSE243023	False
ZNF653	-0.520856220579194	0.216927335087134	0.473343386498367	GSE243023	False
AGA	0.275171580184101	0.216948132132344	0.473343386498367	GSE243023	False
MC1R	-0.514580215245449	0.217001706531628	0.473343386498367	GSE243023	False
WLS	0.252101092769655	0.217018837896187	0.473343386498367	GSE243023	False
NAALADL1	-0.40712118791691	0.217057574018244	0.473350148692224	GSE243023	False
USP48	0.17210540245596	0.217125744932807	0.473369821322808	GSE243023	False
PWWP3A	-0.203563793843113	0.217137869556566	0.473369821322808	GSE243023	False
CD99	-0.333112789837509	0.217181032865375	0.473386225722148	GSE243023	False
RPL35	-0.502175480268821	0.217271901370356	0.473456956891483	GSE243023	False
PLCE1	0.752983063244057	0.217322034466648	0.473456956891483	GSE243023	False
ANKRD20A1	-1.2484130424938	0.217327479571404	0.473456956891483	GSE243023	False
FAM72C	-0.45854197276047	0.217356058354609	0.473456956891483	GSE243023	False
SGSM1	-0.938675201011645	0.217446678864182	0.473538150412879	GSE243023	False
APOBEC3C	-0.313898601383786	0.217492583552414	0.473538150412879	GSE243023	False
GOLGA8R	-1.1904345490856	0.217518869151343	0.473538150412879	GSE243023	False
TNIP1	-0.333000738881347	0.217539920149071	0.473538150412879	GSE243023	False
FAIM	0.300111835689731	0.217571582622133	0.473538150412879	GSE243023	False
CSNK2B	-0.347423523709038	0.217644082347436	0.47361833974787	GSE243023	False
EIF1B	0.228834939616951	0.217751838688711	0.473661176333722	GSE243023	False
SEC61A1	-0.192033657551722	0.217754421468376	0.473661176333722	GSE243023	False
ITGA8	-1.14420949370504	0.21777074485207	0.473661176333722	GSE243023	False
CLTB	-0.635177453392822	0.21794258583223	0.473888428100178	GSE243023	False
CWC15	0.179276729487413	0.217966217585991	0.473888428100178	GSE243023	False
EIF4E	0.387945129225725	0.217999112316359	0.473888428100178	GSE243023	False
OBSL1	-0.410718157149956	0.218120996465809	0.473888428100178	GSE243023	False
ZNF564	0.246133068584347	0.218123496164254	0.473888428100178	GSE243023	False
DAZAP2	0.15997651748506	0.218136974713899	0.473888428100178	GSE243023	False
NPL	-0.661491619037632	0.218155285722517	0.473888428100178	GSE243023	False
ZNF780B	0.383259913340731	0.218160636741142	0.473888428100178	GSE243023	False
HSPA1L	-0.793572511263103	0.21829404344277	0.474058540810375	GSE243023	False
RNF152	0.272217241527868	0.218310328550558	0.474058540810375	GSE243023	False
USHBP1	-0.405862656647982	0.218401823871199	0.474178987838525	GSE243023	False
HNRNPL	-0.145391061901863	0.218467546095043	0.474178987838525	GSE243023	False
EBPL	0.364338601798004	0.218472890579822	0.474178987838525	GSE243023	False
TFE3	-0.24950662317766	0.21865188868809	0.474489958739406	GSE243023	False
SSR2	-0.192187355164883	0.218815863156717	0.474768231021017	GSE243023	False
HNRNPC	-0.253075099909287	0.218928810831602	0.474805350967028	GSE243023	False
HHEX	0.231088889218891	0.218943564538422	0.474805350967028	GSE243023	False
U2AF1L4	-0.375839767374113	0.218972725033548	0.474805350967028	GSE243023	False
STXBP2	-0.31188647957533	0.219013135342956	0.474805350967028	GSE243023	False
IRS1	0.83858331127668	0.21902657993131	0.474805350967028	GSE243023	False
ZFHX4	0.819969025079982	0.219113390408502	0.474805350967028	GSE243023	False
RAB10	0.233456288789119	0.219149913236947	0.474805350967028	GSE243023	False
PDZRN3	0.858982405086244	0.219184679471123	0.474805350967028	GSE243023	False
ITLN1	-1.12411579787274	0.219205057690043	0.474805350967028	GSE243023	False
TMEM151B	-0.704149151042187	0.219239916499436	0.474805350967028	GSE243023	False
MDGA1	-0.464190035897637	0.219261819914214	0.474805350967028	GSE243023	False
ZNF695	-0.564551806270426	0.219271351904987	0.474805350967028	GSE243023	False
PACSIN2	-0.20169849369061	0.21929766078316	0.474805350967028	GSE243023	False
CANX	0.254465114849108	0.219430650762338	0.475015862789461	GSE243023	False
ETF1	0.210952090281813	0.219740979541	0.475610140336175	GSE243023	False
AP1G1	0.188496705172583	0.219827605406998	0.475693906549204	GSE243023	False
MPND	-0.436664016341192	0.219907253047613	0.475693906549204	GSE243023	False
LTA4H	-0.175152985874634	0.219909199106641	0.475693906549204	GSE243023	False
ROCK1	0.290149993142509	0.219922930069913	0.475693906549204	GSE243023	False
ZNF354B	0.334993052558188	0.219969720988633	0.475717649607947	GSE243023	False
FAM50B	0.360615072925538	0.220083006623995	0.475885166366031	GSE243023	False
HPF1	-0.218290587096357	0.2202143952405	0.47601699809414	GSE243023	False
MIPOL1	0.227808957369373	0.220215648068094	0.47601699809414	GSE243023	False
PRR13	-0.375797165421571	0.22028598742392	0.476091567027648	GSE243023	False
CNRIP1	0.228647690127384	0.220599608334822	0.476609625191636	GSE243023	False
MTDH	0.352401656808554	0.220640362171974	0.476609625191636	GSE243023	False
ANAPC11	-0.476840839436772	0.220698730629058	0.476609625191636	GSE243023	False
ACSF3	-0.300095022555125	0.220709730187812	0.476609625191636	GSE243023	False
DTYMK	-0.401210255373023	0.220737842383942	0.476609625191636	GSE243023	False
SLC10A5	1.2109979854395	0.220751970583833	0.476609625191636	GSE243023	False
HIRA	-0.222123778046444	0.220776859429657	0.476609625191636	GSE243023	False
FAM53C	0.223431380220226	0.220849132359819	0.476655904243215	GSE243023	False
PPIP5K1	-0.276279769322056	0.220870066296544	0.476655904243215	GSE243023	False
GNAQ	0.226449221874838	0.220911786916699	0.476659711696728	GSE243023	False
TIMM29	0.328817086729931	0.221003207716452	0.476659711696728	GSE243023	False
RAB37	-0.988704226222959	0.22101195571638	0.476659711696728	GSE243023	False
MARS1	-0.187574941219419	0.221015370348577	0.476659711696728	GSE243023	False
TNFAIP8L1	-0.215167124729938	0.221167298851353	0.476856143739068	GSE243023	False
ZBTB18	0.243892239841142	0.221268851796553	0.476856143739068	GSE243023	False
GSDMD	-0.556668257734543	0.221284067535384	0.476856143739068	GSE243023	False
SLC25A1	-0.443411625071652	0.221287557512362	0.476856143739068	GSE243023	False
RGS5	0.292590603189582	0.22138045518546	0.476856143739068	GSE243023	False
OLFML2A	-0.494804784206977	0.221398017876412	0.476856143739068	GSE243023	False
ITGAX	-1.07455112942721	0.221428334683476	0.476856143739068	GSE243023	False
MORF4L2	0.258455507239505	0.221442314075317	0.476856143739068	GSE243023	False
NID2	-0.215814493198512	0.221484757318823	0.476856143739068	GSE243023	False
RAPGEF6	0.33009591347275	0.221540605033156	0.476856143739068	GSE243023	False
IFI30	-0.45956229728231	0.221556531989178	0.476856143739068	GSE243023	False
FNBP4	0.213899374485386	0.221566846524007	0.476856143739068	GSE243023	False
TTC30A	0.320675880636457	0.221630105806807	0.476856143739068	GSE243023	False
DPM2	-0.522579113498481	0.221682021320623	0.476856143739068	GSE243023	False
PSMD8	-0.368506655141052	0.221683416209446	0.476856143739068	GSE243023	False
KCNJ14	-0.433452101082393	0.221711300934878	0.476856143739068	GSE243023	False
SS18L1	0.262417272597857	0.221749053989172	0.476856143739068	GSE243023	False
PDLIM7	-0.50378750730934	0.221769091122018	0.476856143739068	GSE243023	False
AMT	-0.664128141286687	0.221788545962506	0.476856143739068	GSE243023	False
CCNQ	-0.433492703237887	0.221940528039573	0.476862235122861	GSE243023	False
PRPSAP2	0.239270572405447	0.221966614504015	0.476862235122861	GSE243023	False
DHX29	0.222632483834736	0.221975243860635	0.476862235122861	GSE243023	False
HCCS	0.188716372755965	0.221993681186036	0.476862235122861	GSE243023	False
BRCA2	-0.33420010560947	0.221995776269525	0.476862235122861	GSE243023	False
NT5C	-0.609339740530509	0.22200678024541	0.476862235122861	GSE243023	False
RSKR	-0.288521981314274	0.222102048919482	0.476989735779705	GSE243023	False
CAPN7	0.257725926783134	0.222222104966953	0.477170420348535	GSE243023	False
NR2F2	0.235579166299432	0.222328619840504	0.477321974679394	GSE243023	False
G3BP1	0.314929832150195	0.222423801229323	0.477373874869286	GSE243023	False
SSC4D	0.814657171266017	0.222424671502372	0.477373874869286	GSE243023	False
PAFAH1B3	-0.520401432044466	0.222506599341354	0.477440524786627	GSE243023	False
TMED4	0.253572609049748	0.222527613412182	0.477440524786627	GSE243023	False
TMEM144	0.28925831303639	0.222640348778092	0.477580330372255	GSE243023	False
GOLGA8O	0.757164290759051	0.222664683128463	0.477580330372255	GSE243023	False
MGST1	0.235036610928961	0.222729667319096	0.477625363738314	GSE243023	False
CACNG8	-0.267194429173097	0.222757594546327	0.477625363738314	GSE243023	False
PTPRU	-0.530160101603217	0.222841046879052	0.477727182971989	GSE243023	False
SLC2A8	-0.514790163519877	0.222914807572432	0.477748329438431	GSE243023	False
ISY1-RAB43	-0.511443583434617	0.222944049737132	0.477748329438431	GSE243023	False
ALG14	0.222768957900701	0.222958811577869	0.477748329438431	GSE243023	False
POGLUT3	0.304380116366778	0.223034071019288	0.477762226902974	GSE243023	False
SUCLA2	0.323882320989457	0.223054254589298	0.477762226902974	GSE243023	False
RHBDL2	0.77412368287999	0.223103455575236	0.477762226902974	GSE243023	False
DDX10	-0.251941698621663	0.22310916912438	0.477762226902974	GSE243023	False
CIPC	0.281456963521716	0.223163101338268	0.477796802685285	GSE243023	False
TTI1	-0.267033460900207	0.223203031069734	0.477796802685285	GSE243023	False
SGSH	-0.338147447151746	0.223233227242707	0.477796802685285	GSE243023	False
ENKUR	-0.688341902054051	0.223418066308674	0.478115381791223	GSE243023	False
MPRIP	-0.152991235943566	0.223583881655764	0.478322008120817	GSE243023	False
SRSF3	0.18482772422799	0.223633739371289	0.478322008120817	GSE243023	False
PSMB10	-0.54748300206008	0.223651163109686	0.478322008120817	GSE243023	False
PFDN4	0.211059597478786	0.223658660877693	0.478322008120817	GSE243023	False
COL27A1	-0.357658852325811	0.223704068942278	0.478342103631726	GSE243023	False
PLXDC2	0.39093236918146	0.223804188151688	0.478411258411432	GSE243023	False
TSPAN12	0.414841969591233	0.223808443858213	0.478411258411432	GSE243023	False
CCM2L	-0.483056466537274	0.223896100744785	0.47852162609702	GSE243023	False
RPL18	-0.256043655140809	0.22398782773236	0.478640655689984	GSE243023	False
BFSP1	0.352859225369467	0.224094622203663	0.478755887410928	GSE243023	False
DBR1	0.340473928709263	0.2241413143723	0.478755887410928	GSE243023	False
NUDCD2	0.202898450594083	0.22414988058485	0.478755887410928	GSE243023	False
SPC25	-0.2526792831205	0.224215919228496	0.478819944551787	GSE243023	False
TESMIN	-0.766077145127086	0.224442704028148	0.479227204244637	GSE243023	False
SCG5	0.37325961519736	0.224492810940321	0.479256156069105	GSE243023	False
FSTL1	0.368900924716534	0.22452842424287	0.479256156069105	GSE243023	False
CARF	0.483664947511564	0.22460744105022	0.479347789117942	GSE243023	False
ARL17B	0.417597127393161	0.22480946658388	0.479663415991844	GSE243023	False
GLUD1	0.162800391525811	0.224827556121751	0.479663415991844	GSE243023	False
CLCF1	-0.346953187374233	0.224897939364531	0.479736522977207	GSE243023	False
KIT	0.399008246044886	0.224969010139249	0.479791264817835	GSE243023	False
RHOT2	-0.466417118094133	0.225026560464964	0.479791264817835	GSE243023	False
KCNJ11	-0.953738908043622	0.225048722632844	0.479791264817835	GSE243023	False
CPSF7	-0.170491566104154	0.225139629235564	0.479791264817835	GSE243023	False
GJD3	-0.697818358336367	0.22518995164371	0.479791264817835	GSE243023	False
TMEM160	-0.625446740799783	0.22519230186464	0.479791264817835	GSE243023	False
STRBP	0.21268417817875	0.225222522759961	0.479791264817835	GSE243023	False
ACER2	0.624518798084301	0.225243978332999	0.479791264817835	GSE243023	False
GET4	-0.48476415789729	0.225253557967435	0.479791264817835	GSE243023	False
HLA-B	-0.363049048737349	0.225284809054343	0.479791264817835	GSE243023	False
TLCD5	0.208486484610561	0.225434456084577	0.480033004195484	GSE243023	False
PPTC7	0.333069953766651	0.22551878290237	0.480135597578486	GSE243023	False
PTGER4	0.289196990574423	0.225679811944491	0.480263784920166	GSE243023	False
AIFM2	-0.370652888266194	0.22568432021127	0.480263784920166	GSE243023	False
SIGIRR	-0.627991703097621	0.225687461075938	0.480263784920166	GSE243023	False
HACD2	0.347489488564106	0.225830886009084	0.480492016475839	GSE243023	False
UNC50	0.330199600381233	0.225887997237774	0.480536557865047	GSE243023	False
NIPSNAP3A	0.293691037846658	0.226182947678714	0.481071684860034	GSE243023	False
LYRM2	0.201176503844912	0.226246096730334	0.481071684860034	GSE243023	False
NHSL2	-0.216960165581845	0.226248198096863	0.481071684860034	GSE243023	False
TRAFD1	-0.203944852270464	0.22632924503768	0.481166991330906	GSE243023	False
CLGN	1.14141176541554	0.226371827460524	0.481180506346318	GSE243023	False
MMUT	0.247724080502725	0.226508566191046	0.481365568608162	GSE243023	False
DYNC1LI1	0.175225027064154	0.226531368619259	0.481365568608162	GSE243023	False
SPTAN1	-0.221748977019866	0.226620502742025	0.481477949123851	GSE243023	False
TRABD	-0.488250210436477	0.226663700557163	0.481492713017878	GSE243023	False
ALDH1A3	0.354432771223957	0.226771822900779	0.4815228598917	GSE243023	False
