pathway	cell_type	endo243_NES	endo243_FDR	endo205_NES	endo205_FDR	pbmcIH_NES	pbmcIH_FDR	osaAM_NES	osaAM_FDR	osaPM_NES	osaPM_FDR	cpapAM_NES	cpapAM_FDR	cpapPM_NES	cpapPM_FDR	endothelial_NES_mean	endothelial_direction_concordant	OSA_CPAP_reversal_AM	OSA_CPAP_reversal_PM	endothelial_max_FDR	NES	padj	IH_ED_direction_concordant	cross_context_significant	pathway_label	cell_type_label	display_rule	frozen_display_flag
HALLMARK_INFLAMMATORY_RESPONSE	fibroblast	1.46401575932765	0.0199799851048805	1.81768786348796	6.04796867976838e-05	1.25386229431622	0.543595263724435	1.72006197681971	0.0001910191001637	1.43594234197315	0.0243219783515258	-1.0129931670825	0.565867794486216	-1.05979048834022	0.546472365381198	1.64085181140781	True	True	True	0.0199799851048805	1.28444697156833	0.144508670520231	True	False	Inflammatory response	Fibroblast	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_INFLAMMATORY_RESPONSE	smooth_muscle	1.46401575932765	0.0199799851048805	1.81768786348796	6.04796867976838e-05	1.25386229431622	0.543595263724435	1.72006197681971	0.0001910191001637	1.43594234197315	0.0243219783515258	-1.0129931670825	0.565867794486216	-1.05979048834022	0.546472365381198	1.64085181140781	True	True	True	0.0199799851048805	1.07319927089707	0.37443734952371	True	False	Inflammatory response	Smooth muscle	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_INFLAMMATORY_RESPONSE	macrophage_myeloid	1.46401575932765	0.0199799851048805	1.81768786348796	6.04796867976838e-05	1.25386229431622	0.543595263724435	1.72006197681971	0.0001910191001637	1.43594234197315	0.0243219783515258	-1.0129931670825	0.565867794486216	-1.05979048834022	0.546472365381198	1.64085181140781	True	True	True	0.0199799851048805	1.5644964222916	0.0252271789955788	True	True	Inflammatory response	Macrophage	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	True
HALLMARK_INFLAMMATORY_RESPONSE	T_cell	1.46401575932765	0.0199799851048805	1.81768786348796	6.04796867976838e-05	1.25386229431622	0.543595263724435	1.72006197681971	0.0001910191001637	1.43594234197315	0.0243219783515258	-1.0129931670825	0.565867794486216	-1.05979048834022	0.546472365381198	1.64085181140781	True	True	True	0.0199799851048805	1.31709541036056	0.199240986717268	True	False	Inflammatory response	T cell	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_KRAS_SIGNALING_UP	ACKR1_endothelial	1.85130219824646	0.0002496312106701	1.66362115098214	0.0007374214044996	1.28206147771755	0.468540829986613	1.33661571771631	0.0349147761138771	-1.0533248906002	0.519176017417518	-1.26257196982988	0.199548846087107	-1.0767134137681	0.546472365381198	1.7574616746143	True	True	False	0.0007374214044996	1.69558963809082	0.0090560197434898	True	True	KRAS signaling up	ACKR1 EC	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	True
HALLMARK_KRAS_SIGNALING_UP	vascular_endothelial	1.85130219824646	0.0002496312106701	1.66362115098214	0.0007374214044996	1.28206147771755	0.468540829986613	1.33661571771631	0.0349147761138771	-1.0533248906002	0.519176017417518	-1.26257196982988	0.199548846087107	-1.0767134137681	0.546472365381198	1.7574616746143	True	True	False	0.0007374214044996	1.28655184319363	0.126475548060708	True	False	KRAS signaling up	Vascular EC	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_KRAS_SIGNALING_UP	pericyte	1.85130219824646	0.0002496312106701	1.66362115098214	0.0007374214044996	1.28206147771755	0.468540829986613	1.33661571771631	0.0349147761138771	-1.0533248906002	0.519176017417518	-1.26257196982988	0.199548846087107	-1.0767134137681	0.546472365381198	1.7574616746143	True	True	False	0.0007374214044996	1.56787583927011	0.0352817104943816	True	True	KRAS signaling up	Pericyte	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	True
HALLMARK_KRAS_SIGNALING_UP	fibroblast	1.85130219824646	0.0002496312106701	1.66362115098214	0.0007374214044996	1.28206147771755	0.468540829986613	1.33661571771631	0.0349147761138771	-1.0533248906002	0.519176017417518	-1.26257196982988	0.199548846087107	-1.0767134137681	0.546472365381198	1.7574616746143	True	True	False	0.0007374214044996	1.16037212433838	0.270949841765292	True	False	KRAS signaling up	Fibroblast	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_KRAS_SIGNALING_UP	smooth_muscle	1.85130219824646	0.0002496312106701	1.66362115098214	0.0007374214044996	1.28206147771755	0.468540829986613	1.33661571771631	0.0349147761138771	-1.0533248906002	0.519176017417518	-1.26257196982988	0.199548846087107	-1.0767134137681	0.546472365381198	1.7574616746143	True	True	False	0.0007374214044996	-1.52024314972778	0.0237959607877305	False	False	KRAS signaling up	Smooth muscle	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_KRAS_SIGNALING_UP	macrophage_myeloid	1.85130219824646	0.0002496312106701	1.66362115098214	0.0007374214044996	1.28206147771755	0.468540829986613	1.33661571771631	0.0349147761138771	-1.0533248906002	0.519176017417518	-1.26257196982988	0.199548846087107	-1.0767134137681	0.546472365381198	1.7574616746143	True	True	False	0.0007374214044996	-1.11199520882386	0.335067212156634	False	False	KRAS signaling up	Macrophage	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
